date,start_time,end_time,movement_intensity
2026-03-02,2026-03-02T01:51:00.0,2026-03-02T01:52:00.0,0.42118125790480754
2026-03-02,2026-03-02T01:52:00.0,2026-03-02T01:53:00.0,0.5079850416639491
2026-03-02,2026-03-02T01:53:00.0,2026-03-02T01:54:00.0,0.6032601952962353
2026-03-02,2026-03-02T01:54:00.0,2026-03-02T01:55:00.0,0.6942694822562072
2026-03-02,2026-03-02T01:55:00.0,2026-03-02T01:56:00.0,0.7872266169040634
2026-03-02,2026-03-02T01:56:00.0,2026-03-02T01:57:00.0,0.8757509805464747
2026-03-02,2026-03-02T01:57:00.0,2026-03-02T01:58:00.0,0.9575970480150302
2026-03-02,2026-03-02T01:58:00.0,2026-03-02T01:59:00.0,1.0291530947917924
2026-03-02,2026-03-02T01:59:00.0,2026-03-02T02:00:00.0,1.0889042241350595
2026-03-02,2026-03-02T02:00:00.0,2026-03-02T02:01:00.0,1.1352412879946148
2026-03-02,2026-03-02T02:01:00.0,2026-03-02T02:02:00.0,1.1669447791705707
2026-03-02,2026-03-02T02:02:00.0,2026-03-02T02:03:00.0,1.1832310386716045
2026-03-02,2026-03-02T02:03:00.0,2026-03-02T02:04:00.0,1.1636454837105312
2026-03-02,2026-03-02T02:04:00.0,2026-03-02T02:05:00.0,1.1756204841028077
2026-03-02,2026-03-02T02:05:00.0,2026-03-02T02:06:00.0,1.20100920738014
2026-03-02,2026-03-02T02:06:00.0,2026-03-02T02:07:00.0,1.2465500444445046
2026-03-02,2026-03-02T02:07:00.0,2026-03-02T02:08:00.0,1.3195980569303107
2026-03-02,2026-03-02T02:08:00.0,2026-03-02T02:09:00.0,1.4211822504410319
2026-03-02,2026-03-02T02:09:00.0,2026-03-02T02:10:00.0,1.5486777114296724
2026-03-02,2026-03-02T02:10:00.0,2026-03-02T02:11:00.0,1.6929701564315751
2026-03-02,2026-03-02T02:11:00.0,2026-03-02T02:12:00.0,1.8448806651838672
2026-03-02,2026-03-02T02:12:00.0,2026-03-02T02:13:00.0,1.995007145719414
2026-03-02,2026-03-02T02:13:00.0,2026-03-02T02:14:00.0,2.1345317557144554
2026-03-02,2026-03-02T02:14:00.0,2026-03-02T02:15:00.0,2.256535668772724
2026-03-02,2026-03-02T02:15:00.0,2026-03-02T02:16:00.0,2.3525100638041962
2026-03-02,2026-03-02T02:16:00.0,2026-03-02T02:17:00.0,2.4190452397804476
2026-03-02,2026-03-02T02:17:00.0,2026-03-02T02:18:00.0,2.451584203894578
2026-03-02,2026-03-02T02:18:00.0,2026-03-02T02:19:00.0,2.4470554821406703
2026-03-02,2026-03-02T02:19:00.0,2026-03-02T02:20:00.0,2.4065379690516706
2026-03-02,2026-03-02T02:20:00.0,2026-03-02T02:21:00.0,2.3291792654452186
2026-03-02,2026-03-02T02:21:00.0,2026-03-02T02:22:00.0,2.217934323261535
2026-03-02,2026-03-02T02:22:00.0,2026-03-02T02:23:00.0,2.0762423403813917
2026-03-02,2026-03-02T02:23:00.0,2026-03-02T02:24:00.0,1.909529262145796
2026-03-02,2026-03-02T02:24:00.0,2026-03-02T02:25:00.0,1.7207572657722077
2026-03-02,2026-03-02T02:25:00.0,2026-03-02T02:26:00.0,1.5164965771646806
2026-03-02,2026-03-02T02:26:00.0,2026-03-02T02:27:00.0,1.3028943341923889
2026-03-02,2026-03-02T02:27:00.0,2026-03-02T02:28:00.0,1.0861137115388113
2026-03-02,2026-03-02T02:28:00.0,2026-03-02T02:29:00.0,0.8720274179954023
2026-03-02,2026-03-02T02:29:00.0,2026-03-02T02:30:00.0,0.6658269524106816
2026-03-02,2026-03-02T02:30:00.0,2026-03-02T02:31:00.0,0.4713373892309924
2026-03-02,2026-03-02T02:31:00.0,2026-03-02T02:32:00.0,0.28889715648591624
2026-03-02,2026-03-02T02:32:00.0,2026-03-02T02:33:00.0,0.27024734339751794
2026-03-02,2026-03-02T02:33:00.0,2026-03-02T02:34:00.0,0.1802571915416303
2026-03-02,2026-03-02T02:34:00.0,2026-03-02T02:35:00.0,0.08459419362786078
2026-03-02,2026-03-02T02:35:00.0,2026-03-02T02:36:00.0,0.044128593969307475
2026-03-02,2026-03-02T02:36:00.0,2026-03-02T02:37:00.0,0.05435197169295701
2026-03-02,2026-03-02T02:37:00.0,2026-03-02T02:38:00.0,0.0
2026-03-02,2026-03-02T02:38:00.0,2026-03-02T02:39:00.0,0.0
2026-03-02,2026-03-02T02:39:00.0,2026-03-02T02:40:00.0,0.0
2026-03-02,2026-03-02T02:40:00.0,2026-03-02T02:41:00.0,0.0
2026-03-02,2026-03-02T02:41:00.0,2026-03-02T02:42:00.0,0.0
2026-03-02,2026-03-02T02:42:00.0,2026-03-02T02:43:00.0,0.0
2026-03-02,2026-03-02T02:43:00.0,2026-03-02T02:44:00.0,0.07686529550989835
2026-03-02,2026-03-02T02:44:00.0,2026-03-02T02:45:00.0,0.0448732441707528
2026-03-02,2026-03-02T02:45:00.0,2026-03-02T02:46:00.0,0.1349333939486886
2026-03-02,2026-03-02T02:46:00.0,2026-03-02T02:47:00.0,0.2115766559902864
2026-03-02,2026-03-02T02:47:00.0,2026-03-02T02:48:00.0,0.2882629894112111
2026-03-02,2026-03-02T02:48:00.0,2026-03-02T02:49:00.0,0.3655068810407815
2026-03-02,2026-03-02T02:49:00.0,2026-03-02T02:50:00.0,0.4420512517154544
2026-03-02,2026-03-02T02:50:00.0,2026-03-02T02:51:00.0,0.516075710571075
2026-03-02,2026-03-02T02:51:00.0,2026-03-02T02:52:00.0,0.5855640746547759
2026-03-02,2026-03-02T02:52:00.0,2026-03-02T02:53:00.0,0.6484888180908535
2026-03-02,2026-03-02T02:53:00.0,2026-03-02T02:54:00.0,0.702936539109698
2026-03-02,2026-03-02T02:54:00.0,2026-03-02T02:55:00.0,0.7472063072597769
2026-03-02,2026-03-02T02:55:00.0,2026-03-02T02:56:00.0,0.7798896506098385
2026-03-02,2026-03-02T02:56:00.0,2026-03-02T02:57:00.0,0.799933937787455
2026-03-02,2026-03-02T02:57:00.0,2026-03-02T02:58:00.0,0.8066886999730392
2026-03-02,2026-03-02T02:58:00.0,2026-03-02T02:59:00.0,0.7980853137335833
2026-03-02,2026-03-02T02:59:00.0,2026-03-02T03:00:00.0,0.7805348622256023
2026-03-02,2026-03-02T03:00:00.0,2026-03-02T03:01:00.0,0.7493413790497787
2026-03-02,2026-03-02T03:01:00.0,2026-03-02T03:02:00.0,0.7200803613055587
2026-03-02,2026-03-02T03:02:00.0,2026-03-02T03:03:00.0,0.6930314159715474
2026-03-02,2026-03-02T03:03:00.0,2026-03-02T03:04:00.0,0.6741272928241491
2026-03-02,2026-03-02T03:04:00.0,2026-03-02T03:05:00.0,0.6686810485405789
2026-03-02,2026-03-02T03:05:00.0,2026-03-02T03:06:00.0,0.6792886901350206
2026-03-02,2026-03-02T03:06:00.0,2026-03-02T03:07:00.0,0.7070787783501107
2026-03-02,2026-03-02T03:07:00.0,2026-03-02T03:08:00.0,0.7493247681072946
2026-03-02,2026-03-02T03:08:00.0,2026-03-02T03:09:00.0,0.801307984150281
2026-03-02,2026-03-02T03:09:00.0,2026-03-02T03:10:00.0,0.8581453888790844
2026-03-02,2026-03-02T03:10:00.0,2026-03-02T03:11:00.0,0.9138955828137425
2026-03-02,2026-03-02T03:11:00.0,2026-03-02T03:12:00.0,0.9640872611304436
2026-03-02,2026-03-02T03:12:00.0,2026-03-02T03:13:00.0,1.009160780736929
2026-03-02,2026-03-02T03:13:00.0,2026-03-02T03:14:00.0,1.0378436582458381
2026-03-02,2026-03-02T03:14:00.0,2026-03-02T03:15:00.0,1.0526188305083835
2026-03-02,2026-03-02T03:15:00.0,2026-03-02T03:16:00.0,1.053345886378286
2026-03-02,2026-03-02T03:16:00.0,2026-03-02T03:17:00.0,1.0403221932067641
2026-03-02,2026-03-02T03:17:00.0,2026-03-02T03:18:00.0,1.0142664696448946
2026-03-02,2026-03-02T03:18:00.0,2026-03-02T03:19:00.0,0.9762849597969698
2026-03-02,2026-03-02T03:19:00.0,2026-03-02T03:20:00.0,0.9274236057654813
2026-03-02,2026-03-02T03:20:00.0,2026-03-02T03:21:00.0,0.8707393599885714
2026-03-02,2026-03-02T03:21:00.0,2026-03-02T03:22:00.0,0.8079313390480257
2026-03-02,2026-03-02T03:22:00.0,2026-03-02T03:23:00.0,0.7414181896025556
2026-03-02,2026-03-02T03:23:00.0,2026-03-02T03:24:00.0,0.6737465893036572
2026-03-02,2026-03-02T03:24:00.0,2026-03-02T03:25:00.0,0.6074938713429577
2026-03-02,2026-03-02T03:25:00.0,2026-03-02T03:26:00.0,0.5451423287239507
2026-03-02,2026-03-02T03:26:00.0,2026-03-02T03:27:00.0,0.4889061976261878
2026-03-02,2026-03-02T03:27:00.0,2026-03-02T03:28:00.0,0.44499447057876235
2026-03-02,2026-03-02T03:28:00.0,2026-03-02T03:29:00.0,0.4048912773445151
2026-03-02,2026-03-02T03:29:00.0,2026-03-02T03:30:00.0,0.38284364585177066
2026-03-02,2026-03-02T03:30:00.0,2026-03-02T03:31:00.0,0.356227119837975
2026-03-02,2026-03-02T03:31:00.0,2026-03-02T03:32:00.0,0.3331460641451674
2026-03-02,2026-03-02T03:32:00.0,2026-03-02T03:33:00.0,0.3090999173968848
2026-03-02,2026-03-02T03:33:00.0,2026-03-02T03:34:00.0,0.29955761703405076
2026-03-02,2026-03-02T03:34:00.0,2026-03-02T03:35:00.0,0.30146200905447607
2026-03-02,2026-03-02T03:35:00.0,2026-03-02T03:36:00.0,0.31292809217075895
2026-03-02,2026-03-02T03:36:00.0,2026-03-02T03:37:00.0,0.32809261299151954
2026-03-02,2026-03-02T03:37:00.0,2026-03-02T03:38:00.0,0.3558304083272142
2026-03-02,2026-03-02T03:38:00.0,2026-03-02T03:39:00.0,0.4004774492935514
2026-03-02,2026-03-02T03:39:00.0,2026-03-02T03:40:00.0,0.45553658611881
2026-03-02,2026-03-02T03:40:00.0,2026-03-02T03:41:00.0,0.5183285891743692
2026-03-02,2026-03-02T03:41:00.0,2026-03-02T03:42:00.0,0.5856965535271315
2026-03-02,2026-03-02T03:42:00.0,2026-03-02T03:43:00.0,0.6538524752784316
2026-03-02,2026-03-02T03:43:00.0,2026-03-02T03:44:00.0,0.7210620414210729
2026-03-02,2026-03-02T03:44:00.0,2026-03-02T03:45:00.0,0.7853959572239082
2026-03-02,2026-03-02T03:45:00.0,2026-03-02T03:46:00.0,0.8436859659495896
2026-03-02,2026-03-02T03:46:00.0,2026-03-02T03:47:00.0,0.8938323791363977
2026-03-02,2026-03-02T03:47:00.0,2026-03-02T03:48:00.0,0.9340843077107955
2026-03-02,2026-03-02T03:48:00.0,2026-03-02T03:49:00.0,0.9635933133779272
2026-03-02,2026-03-02T03:49:00.0,2026-03-02T03:50:00.0,0.9802742727439683
2026-03-02,2026-03-02T03:50:00.0,2026-03-02T03:51:00.0,0.9841406397578021
2026-03-02,2026-03-02T03:51:00.0,2026-03-02T03:52:00.0,0.9752011251162506
2026-03-02,2026-03-02T03:52:00.0,2026-03-02T03:53:00.0,0.9538531959321314
2026-03-02,2026-03-02T03:53:00.0,2026-03-02T03:54:00.0,0.9192606428621922
2026-03-02,2026-03-02T03:54:00.0,2026-03-02T03:55:00.0,0.8762385435314912
2026-03-02,2026-03-02T03:55:00.0,2026-03-02T03:56:00.0,0.8290342886370164
2026-03-02,2026-03-02T03:56:00.0,2026-03-02T03:57:00.0,0.7836631486814587
2026-03-02,2026-03-02T03:57:00.0,2026-03-02T03:58:00.0,0.7499083970956386
2026-03-02,2026-03-02T03:58:00.0,2026-03-02T03:59:00.0,0.7319984785811594
2026-03-02,2026-03-02T03:59:00.0,2026-03-02T04:00:00.0,0.7346833678918184
2026-03-02,2026-03-02T04:00:00.0,2026-03-02T04:01:00.0,0.7590540487151721
2026-03-02,2026-03-02T04:01:00.0,2026-03-02T04:02:00.0,0.8045957455531697
2026-03-02,2026-03-02T04:02:00.0,2026-03-02T04:03:00.0,0.8599400971117563
2026-03-02,2026-03-02T04:03:00.0,2026-03-02T04:04:00.0,0.9209784022329167
2026-03-02,2026-03-02T04:04:00.0,2026-03-02T04:05:00.0,0.9816825537754635
2026-03-02,2026-03-02T04:05:00.0,2026-03-02T04:06:00.0,1.0386398633779508
2026-03-02,2026-03-02T04:06:00.0,2026-03-02T04:07:00.0,1.0850649573562183
2026-03-02,2026-03-02T04:07:00.0,2026-03-02T04:08:00.0,1.115605475589723
2026-03-02,2026-03-02T04:08:00.0,2026-03-02T04:09:00.0,1.1301561973863286
2026-03-02,2026-03-02T04:09:00.0,2026-03-02T04:10:00.0,1.1277894955735415
2026-03-02,2026-03-02T04:10:00.0,2026-03-02T04:11:00.0,1.1081995374982363
2026-03-02,2026-03-02T04:11:00.0,2026-03-02T04:12:00.0,1.0721665325786232
2026-03-02,2026-03-02T04:12:00.0,2026-03-02T04:13:00.0,1.0186496905923292
2026-03-02,2026-03-02T04:13:00.0,2026-03-02T04:14:00.0,0.9518312378589159
2026-03-02,2026-03-02T04:14:00.0,2026-03-02T04:15:00.0,0.8769804173877636
2026-03-02,2026-03-02T04:15:00.0,2026-03-02T04:16:00.0,0.8031661693276081
2026-03-02,2026-03-02T04:16:00.0,2026-03-02T04:17:00.0,0.7363053941897805
2026-03-02,2026-03-02T04:17:00.0,2026-03-02T04:18:00.0,0.6855252700847606
2026-03-02,2026-03-02T04:18:00.0,2026-03-02T04:19:00.0,0.6591528509956276
2026-03-02,2026-03-02T04:19:00.0,2026-03-02T04:20:00.0,0.6614383046013408
2026-03-02,2026-03-02T04:20:00.0,2026-03-02T04:21:00.0,0.690184611165804
2026-03-02,2026-03-02T04:21:00.0,2026-03-02T04:22:00.0,0.7378462605135788
2026-03-02,2026-03-02T04:22:00.0,2026-03-02T04:23:00.0,0.7974506774471358
2026-03-02,2026-03-02T04:23:00.0,2026-03-02T04:24:00.0,0.8570531270585762
2026-03-02,2026-03-02T04:24:00.0,2026-03-02T04:25:00.0,0.9091973297049898
2026-03-02,2026-03-02T04:25:00.0,2026-03-02T04:26:00.0,0.9505111360662415
2026-03-02,2026-03-02T04:26:00.0,2026-03-02T04:27:00.0,0.9740411470167664
2026-03-02,2026-03-02T04:27:00.0,2026-03-02T04:28:00.0,0.9843352510809191
2026-03-02,2026-03-02T04:28:00.0,2026-03-02T04:29:00.0,0.9848510921016598
2026-03-02,2026-03-02T04:29:00.0,2026-03-02T04:30:00.0,0.9753999076650193
2026-03-02,2026-03-02T04:30:00.0,2026-03-02T04:31:00.0,0.9584825169148282
2026-03-02,2026-03-02T04:31:00.0,2026-03-02T04:32:00.0,0.9370830157264596
2026-03-02,2026-03-02T04:32:00.0,2026-03-02T04:33:00.0,0.9144038280058849
2026-03-02,2026-03-02T04:33:00.0,2026-03-02T04:34:00.0,0.8934861657402632
2026-03-02,2026-03-02T04:34:00.0,2026-03-02T04:35:00.0,0.876749138232416
2026-03-02,2026-03-02T04:35:00.0,2026-03-02T04:36:00.0,0.8655463815966693
2026-03-02,2026-03-02T04:36:00.0,2026-03-02T04:37:00.0,0.8598879672033223
2026-03-02,2026-03-02T04:37:00.0,2026-03-02T04:38:00.0,0.8584480567695484
2026-03-02,2026-03-02T04:38:00.0,2026-03-02T04:39:00.0,0.8584351991316969
2026-03-02,2026-03-02T04:39:00.0,2026-03-02T04:40:00.0,0.8583660234346622
2026-03-02,2026-03-02T04:40:00.0,2026-03-02T04:41:00.0,0.8531277064450317
2026-03-02,2026-03-02T04:41:00.0,2026-03-02T04:42:00.0,0.848389766752739
2026-03-02,2026-03-02T04:42:00.0,2026-03-02T04:43:00.0,0.8380706269077566
2026-03-02,2026-03-02T04:43:00.0,2026-03-02T04:44:00.0,0.8215360828705024
2026-03-02,2026-03-02T04:44:00.0,2026-03-02T04:45:00.0,0.7969022033336262
2026-03-02,2026-03-02T04:45:00.0,2026-03-02T04:46:00.0,0.7685765657412643
2026-03-02,2026-03-02T04:46:00.0,2026-03-02T04:47:00.0,0.7393936673132087
2026-03-02,2026-03-02T04:47:00.0,2026-03-02T04:48:00.0,0.7120698071216199
2026-03-02,2026-03-02T04:48:00.0,2026-03-02T04:49:00.0,0.6888151297630214
2026-03-02,2026-03-02T04:49:00.0,2026-03-02T04:50:00.0,0.6709369654305977
2026-03-02,2026-03-02T04:50:00.0,2026-03-02T04:51:00.0,0.6585663714276185
2026-03-02,2026-03-02T04:51:00.0,2026-03-02T04:52:00.0,0.6506360258430784
2026-03-02,2026-03-02T04:52:00.0,2026-03-02T04:53:00.0,0.6451391964310772
2026-03-02,2026-03-02T04:53:00.0,2026-03-02T04:54:00.0,0.6403469801112128
2026-03-02,2026-03-02T04:54:00.0,2026-03-02T04:55:00.0,0.6320241133987137
2026-03-02,2026-03-02T04:55:00.0,2026-03-02T04:56:00.0,0.6219185427258613
2026-03-02,2026-03-02T04:56:00.0,2026-03-02T04:57:00.0,0.6048792489547876
2026-03-02,2026-03-02T04:57:00.0,2026-03-02T04:58:00.0,0.5708043250967717
2026-03-02,2026-03-02T04:58:00.0,2026-03-02T04:59:00.0,0.5403093167260361
2026-03-02,2026-03-02T04:59:00.0,2026-03-02T05:00:00.0,0.5109100973462943
2026-03-02,2026-03-02T05:00:00.0,2026-03-02T05:01:00.0,0.4908005590577348
2026-03-02,2026-03-02T05:01:00.0,2026-03-02T05:02:00.0,0.48501330723634994
2026-03-02,2026-03-02T05:02:00.0,2026-03-02T05:03:00.0,0.4972750382965145
2026-03-02,2026-03-02T05:03:00.0,2026-03-02T05:04:00.0,0.5274367054351831
2026-03-02,2026-03-02T05:04:00.0,2026-03-02T05:05:00.0,0.5691248240570833
2026-03-02,2026-03-02T05:05:00.0,2026-03-02T05:06:00.0,0.625261781077114
2026-03-02,2026-03-02T05:06:00.0,2026-03-02T05:07:00.0,0.6865114719834156
2026-03-02,2026-03-02T05:07:00.0,2026-03-02T05:08:00.0,0.7485783749264522
2026-03-02,2026-03-02T05:08:00.0,2026-03-02T05:09:00.0,0.8054437215013256
2026-03-02,2026-03-02T05:09:00.0,2026-03-02T05:10:00.0,0.8580813750588746
2026-03-02,2026-03-02T05:10:00.0,2026-03-02T05:11:00.0,0.8999534411304054
2026-03-02,2026-03-02T05:11:00.0,2026-03-02T05:12:00.0,0.931565174502714
2026-03-02,2026-03-02T05:12:00.0,2026-03-02T05:13:00.0,0.9525262540966281
2026-03-02,2026-03-02T05:13:00.0,2026-03-02T05:14:00.0,0.9627701838704043
2026-03-02,2026-03-02T05:14:00.0,2026-03-02T05:15:00.0,0.9625432542870425
2026-03-02,2026-03-02T05:15:00.0,2026-03-02T05:16:00.0,0.952378509435213
2026-03-02,2026-03-02T05:16:00.0,2026-03-02T05:17:00.0,0.9330561435546668
2026-03-02,2026-03-02T05:17:00.0,2026-03-02T05:18:00.0,0.9055524773748416
2026-03-02,2026-03-02T05:18:00.0,2026-03-02T05:19:00.0,0.8709804116182487
2026-03-02,2026-03-02T05:19:00.0,2026-03-02T05:20:00.0,0.8305249861979463
2026-03-02,2026-03-02T05:20:00.0,2026-03-02T05:21:00.0,0.7853783308855987
2026-03-02,2026-03-02T05:21:00.0,2026-03-02T05:22:00.0,0.7346710026799288
2026-03-02,2026-03-02T05:22:00.0,2026-03-02T05:23:00.0,0.6840371101111006
2026-03-02,2026-03-02T05:23:00.0,2026-03-02T05:24:00.0,0.6405491965013196
2026-03-02,2026-03-02T05:24:00.0,2026-03-02T05:25:00.0,0.6054361721526853
2026-03-02,2026-03-02T05:25:00.0,2026-03-02T05:26:00.0,0.5824799835801321
2026-03-02,2026-03-02T05:26:00.0,2026-03-02T05:27:00.0,0.5812541626570634
2026-03-02,2026-03-02T05:27:00.0,2026-03-02T05:28:00.0,0.5872764179699207
2026-03-02,2026-03-02T05:28:00.0,2026-03-02T05:29:00.0,0.606504228108808
2026-03-02,2026-03-02T05:29:00.0,2026-03-02T05:30:00.0,0.6349365960746443
2026-03-02,2026-03-02T05:30:00.0,2026-03-02T05:31:00.0,0.6697260318831305
2026-03-02,2026-03-02T05:31:00.0,2026-03-02T05:32:00.0,0.7067256471059473
2026-03-02,2026-03-02T05:32:00.0,2026-03-02T05:33:00.0,0.7398625561902615
2026-03-02,2026-03-02T05:33:00.0,2026-03-02T05:34:00.0,0.7728568836569265
2026-03-02,2026-03-02T05:34:00.0,2026-03-02T05:35:00.0,0.8012757722338908
2026-03-02,2026-03-02T05:35:00.0,2026-03-02T05:36:00.0,0.8242171506533064
2026-03-02,2026-03-02T05:36:00.0,2026-03-02T05:37:00.0,0.8418810870633102
2026-03-02,2026-03-02T05:37:00.0,2026-03-02T05:38:00.0,0.8553759216541789
2026-03-02,2026-03-02T05:38:00.0,2026-03-02T05:39:00.0,0.8630299671259
2026-03-02,2026-03-02T05:39:00.0,2026-03-02T05:40:00.0,0.8706876879373453
2026-03-02,2026-03-02T05:40:00.0,2026-03-02T05:41:00.0,0.878089964233349
2026-03-02,2026-03-02T05:41:00.0,2026-03-02T05:42:00.0,0.8864566393203854
2026-03-02,2026-03-02T05:42:00.0,2026-03-02T05:43:00.0,0.8963739456377634
2026-03-02,2026-03-02T05:43:00.0,2026-03-02T05:44:00.0,0.9076827011398619
2026-03-02,2026-03-02T05:44:00.0,2026-03-02T05:45:00.0,0.919499600628431
2026-03-02,2026-03-02T05:45:00.0,2026-03-02T05:46:00.0,0.930362064506708
2026-03-02,2026-03-02T05:46:00.0,2026-03-02T05:47:00.0,0.9384525777680404
2026-03-02,2026-03-02T05:47:00.0,2026-03-02T05:48:00.0,0.9418467000631664
2026-03-02,2026-03-02T05:48:00.0,2026-03-02T05:49:00.0,0.9387392020185692
2026-03-02,2026-03-02T05:49:00.0,2026-03-02T05:50:00.0,0.9276226961255595
2026-03-02,2026-03-02T05:50:00.0,2026-03-02T05:51:00.0,0.9096033853001054
2026-03-02,2026-03-02T05:51:00.0,2026-03-02T05:52:00.0,0.8816325283326768
2026-03-02,2026-03-02T05:52:00.0,2026-03-02T05:53:00.0,0.8408833722280896
2026-03-02,2026-03-02T05:53:00.0,2026-03-02T05:54:00.0,0.7902891019721479
2026-03-02,2026-03-02T05:54:00.0,2026-03-02T05:55:00.0,0.7314271376264952
2026-03-02,2026-03-02T05:55:00.0,2026-03-02T05:56:00.0,0.6660787696812412
2026-03-02,2026-03-02T05:56:00.0,2026-03-02T05:57:00.0,0.5936759787603605
2026-03-02,2026-03-02T05:57:00.0,2026-03-02T05:58:00.0,0.5246006041054471
2026-03-02,2026-03-02T05:58:00.0,2026-03-02T05:59:00.0,0.457250333426634
2026-03-02,2026-03-02T05:59:00.0,2026-03-02T06:00:00.0,0.4046138799120564
2026-03-02,2026-03-02T06:00:00.0,2026-03-02T06:01:00.0,0.3839471470404436
2026-03-02,2026-03-02T06:01:00.0,2026-03-02T06:02:00.0,0.40264996503479294
2026-03-02,2026-03-02T06:02:00.0,2026-03-02T06:03:00.0,0.4507577468174052
2026-03-02,2026-03-02T06:03:00.0,2026-03-02T06:04:00.0,0.5137069454241007
2026-03-02,2026-03-02T06:04:00.0,2026-03-02T06:05:00.0,0.5848882892939267
2026-03-02,2026-03-02T06:05:00.0,2026-03-02T06:06:00.0,0.6656982843069102
2026-03-02,2026-03-02T06:06:00.0,2026-03-02T06:07:00.0,0.7468727969781574
2026-03-02,2026-03-02T06:07:00.0,2026-03-02T06:08:00.0,0.8248020083723657
2026-03-02,2026-03-02T06:08:00.0,2026-03-02T06:09:00.0,0.8950101334022984
2026-03-02,2026-03-02T06:09:00.0,2026-03-02T06:10:00.0,0.960767208376081
