date,timestamp,timestamp_ms,heart_rate
2026-03-02,2026-03-02 15:30:00,1772465400000,56
2026-03-02,2026-03-02 15:32:00,1772465520000,61
2026-03-02,2026-03-02 15:34:00,1772465640000,61
2026-03-02,2026-03-02 15:36:00,1772465760000,60
2026-03-02,2026-03-02 15:38:00,1772465880000,61
2026-03-02,2026-03-02 15:40:00,1772466000000,67
2026-03-02,2026-03-02 15:42:00,1772466120000,68
2026-03-02,2026-03-02 15:44:00,1772466240000,57
2026-03-02,2026-03-02 15:46:00,1772466360000,70
2026-03-02,2026-03-02 15:48:00,1772466480000,65
2026-03-02,2026-03-02 15:50:00,1772466600000,67
2026-03-02,2026-03-02 15:52:00,1772466720000,72
2026-03-02,2026-03-02 15:54:00,1772466840000,67
2026-03-02,2026-03-02 15:56:00,1772466960000,66
2026-03-02,2026-03-02 15:58:00,1772467080000,59
2026-03-02,2026-03-02 16:00:00,1772467200000,49
2026-03-02,2026-03-02 16:02:00,1772467320000,55
2026-03-02,2026-03-02 16:04:00,1772467440000,53
2026-03-02,2026-03-02 16:06:00,1772467560000,50
2026-03-02,2026-03-02 16:08:00,1772467680000,63
2026-03-02,2026-03-02 16:10:00,1772467800000,56
2026-03-02,2026-03-02 16:12:00,1772467920000,53
2026-03-02,2026-03-02 16:14:00,1772468040000,56
2026-03-02,2026-03-02 16:16:00,1772468160000,55
2026-03-02,2026-03-02 16:18:00,1772468280000,56
2026-03-02,2026-03-02 16:20:00,1772468400000,61
2026-03-02,2026-03-02 16:22:00,1772468520000,67
2026-03-02,2026-03-02 16:24:00,1772468640000,63
2026-03-02,2026-03-02 16:26:00,1772468760000,55
2026-03-02,2026-03-02 16:28:00,1772468880000,55
2026-03-02,2026-03-02 16:30:00,1772469000000,53
2026-03-02,2026-03-02 16:32:00,1772469120000,62
2026-03-02,2026-03-02 16:34:00,1772469240000,72
2026-03-02,2026-03-02 16:36:00,1772469360000,69
2026-03-02,2026-03-02 16:38:00,1772469480000,53
2026-03-02,2026-03-02 16:40:00,1772469600000,49
2026-03-02,2026-03-02 16:42:00,1772469720000,51
2026-03-02,2026-03-02 16:44:00,1772469840000,53
2026-03-02,2026-03-02 16:46:00,1772469960000,60
2026-03-02,2026-03-02 16:48:00,1772470080000,60
2026-03-02,2026-03-02 16:50:00,1772470200000,52
2026-03-02,2026-03-02 16:52:00,1772470320000,50
2026-03-02,2026-03-02 16:54:00,1772470440000,53
2026-03-02,2026-03-02 16:56:00,1772470560000,54
2026-03-02,2026-03-02 16:58:00,1772470680000,48
2026-03-02,2026-03-02 17:00:00,1772470800000,50
2026-03-02,2026-03-02 17:02:00,1772470920000,47
2026-03-02,2026-03-02 17:04:00,1772471040000,53
2026-03-02,2026-03-02 17:06:00,1772471160000,59
2026-03-02,2026-03-02 17:08:00,1772471280000,48
2026-03-02,2026-03-02 17:10:00,1772471400000,51
2026-03-02,2026-03-02 17:12:00,1772471520000,54
2026-03-02,2026-03-02 17:14:00,1772471640000,48
2026-03-02,2026-03-02 17:16:00,1772471760000,66
2026-03-02,2026-03-02 17:18:00,1772471880000,66
2026-03-02,2026-03-02 17:20:00,1772472000000,52
2026-03-02,2026-03-02 17:22:00,1772472120000,56
2026-03-02,2026-03-02 17:24:00,1772472240000,52
2026-03-02,2026-03-02 17:26:00,1772472360000,53
2026-03-02,2026-03-02 17:28:00,1772472480000,51
2026-03-02,2026-03-02 17:30:00,1772472600000,49
2026-03-02,2026-03-02 17:32:00,1772472720000,52
2026-03-02,2026-03-02 17:34:00,1772472840000,49
2026-03-02,2026-03-02 17:36:00,1772472960000,47
2026-03-02,2026-03-02 17:38:00,1772473080000,49
2026-03-02,2026-03-02 17:40:00,1772473200000,46
2026-03-02,2026-03-02 17:42:00,1772473320000,51
2026-03-02,2026-03-02 17:44:00,1772473440000,54
2026-03-02,2026-03-02 17:46:00,1772473560000,57
2026-03-02,2026-03-02 17:48:00,1772473680000,52
2026-03-02,2026-03-02 17:50:00,1772473800000,49
2026-03-02,2026-03-02 17:52:00,1772473920000,50
2026-03-02,2026-03-02 17:54:00,1772474040000,49
2026-03-02,2026-03-02 17:56:00,1772474160000,59
2026-03-02,2026-03-02 17:58:00,1772474280000,61
2026-03-02,2026-03-02 18:00:00,1772474400000,55
2026-03-02,2026-03-02 18:02:00,1772474520000,63
2026-03-02,2026-03-02 18:04:00,1772474640000,67
2026-03-02,2026-03-02 18:06:00,1772474760000,56
2026-03-02,2026-03-02 18:08:00,1772474880000,57
2026-03-02,2026-03-02 18:10:00,1772475000000,55
2026-03-02,2026-03-02 18:12:00,1772475120000,58
2026-03-02,2026-03-02 18:14:00,1772475240000,55
2026-03-02,2026-03-02 18:16:00,1772475360000,59
2026-03-02,2026-03-02 18:18:00,1772475480000,67
2026-03-02,2026-03-02 18:20:00,1772475600000,62
2026-03-02,2026-03-02 18:22:00,1772475720000,65
2026-03-02,2026-03-02 18:24:00,1772475840000,80
2026-03-02,2026-03-02 18:26:00,1772475960000,80
2026-03-02,2026-03-02 18:28:00,1772476080000,90
2026-03-02,2026-03-02 18:30:00,1772476200000,86
2026-03-02,2026-03-02 18:32:00,1772476320000,87
2026-03-02,2026-03-02 18:34:00,1772476440000,90
2026-03-02,2026-03-02 18:36:00,1772476560000,115
2026-03-02,2026-03-02 18:38:00,1772476680000,89
2026-03-02,2026-03-02 18:40:00,1772476800000,77
2026-03-02,2026-03-02 18:42:00,1772476920000,74
2026-03-02,2026-03-02 18:44:00,1772477040000,75
2026-03-02,2026-03-02 18:46:00,1772477160000,76
2026-03-02,2026-03-02 18:48:00,1772477280000,83
2026-03-02,2026-03-02 18:50:00,1772477400000,91
2026-03-02,2026-03-02 18:52:00,1772477520000,89
2026-03-02,2026-03-02 18:54:00,1772477640000,90
2026-03-02,2026-03-02 18:56:00,1772477760000,83
2026-03-02,2026-03-02 18:58:00,1772477880000,80
2026-03-02,2026-03-02 19:00:00,1772478000000,84
2026-03-02,2026-03-02 19:02:00,1772478120000,67
2026-03-02,2026-03-02 19:04:00,1772478240000,68
2026-03-02,2026-03-02 19:06:00,1772478360000,77
2026-03-02,2026-03-02 19:08:00,1772478480000,83
2026-03-02,2026-03-02 19:10:00,1772478600000,85
2026-03-02,2026-03-02 19:12:00,1772478720000,84
2026-03-02,2026-03-02 19:14:00,1772478840000,81
2026-03-02,2026-03-02 19:16:00,1772478960000,81
2026-03-02,2026-03-02 19:18:00,1772479080000,86
2026-03-02,2026-03-02 19:20:00,1772479200000,86
2026-03-02,2026-03-02 19:22:00,1772479320000,85
2026-03-02,2026-03-02 19:24:00,1772479440000,83
2026-03-02,2026-03-02 19:26:00,1772479560000,85
2026-03-02,2026-03-02 19:28:00,1772479680000,85
2026-03-02,2026-03-02 19:30:00,1772479800000,78
2026-03-02,2026-03-02 19:32:00,1772479920000,62
2026-03-02,2026-03-02 19:34:00,1772480040000,62
2026-03-02,2026-03-02 19:36:00,1772480160000,74
2026-03-02,2026-03-02 19:38:00,1772480280000,72
2026-03-02,2026-03-02 19:40:00,1772480400000,59
2026-03-02,2026-03-02 19:42:00,1772480520000,69
2026-03-02,2026-03-02 19:44:00,1772480640000,59
2026-03-02,2026-03-02 19:46:00,1772480760000,60
2026-03-02,2026-03-02 19:48:00,1772480880000,71
2026-03-02,2026-03-02 19:50:00,1772481000000,76
2026-03-02,2026-03-02 19:52:00,1772481120000,69
2026-03-02,2026-03-02 19:54:00,1772481240000,66
2026-03-02,2026-03-02 19:56:00,1772481360000,63
2026-03-02,2026-03-02 19:58:00,1772481480000,65
2026-03-02,2026-03-02 20:00:00,1772481600000,64
2026-03-02,2026-03-02 20:02:00,1772481720000,63
2026-03-02,2026-03-02 20:04:00,1772481840000,62
2026-03-02,2026-03-02 20:06:00,1772481960000,71
2026-03-02,2026-03-02 20:08:00,1772482080000,69
2026-03-02,2026-03-02 20:10:00,1772482200000,69
2026-03-02,2026-03-02 20:12:00,1772482320000,65
2026-03-02,2026-03-02 20:14:00,1772482440000,63
2026-03-02,2026-03-02 20:16:00,1772482560000,67
2026-03-02,2026-03-02 20:18:00,1772482680000,72
2026-03-02,2026-03-02 20:20:00,1772482800000,74
2026-03-02,2026-03-02 20:22:00,1772482920000,70
2026-03-02,2026-03-02 20:24:00,1772483040000,73
2026-03-02,2026-03-02 20:26:00,1772483160000,70
2026-03-02,2026-03-02 20:28:00,1772483280000,69
2026-03-02,2026-03-02 20:30:00,1772483400000,71
2026-03-02,2026-03-02 20:32:00,1772483520000,72
2026-03-02,2026-03-02 20:34:00,1772483640000,77
2026-03-02,2026-03-02 20:36:00,1772483760000,77
2026-03-02,2026-03-02 20:38:00,1772483880000,72
2026-03-02,2026-03-02 20:40:00,1772484000000,73
2026-03-02,2026-03-02 20:42:00,1772484120000,76
2026-03-02,2026-03-02 20:44:00,1772484240000,77
2026-03-02,2026-03-02 20:46:00,1772484360000,79
2026-03-02,2026-03-02 20:48:00,1772484480000,74
2026-03-02,2026-03-02 20:50:00,1772484600000,77
2026-03-02,2026-03-02 20:52:00,1772484720000,79
2026-03-02,2026-03-02 20:54:00,1772484840000,79
2026-03-02,2026-03-02 20:56:00,1772484960000,79
2026-03-02,2026-03-02 20:58:00,1772485080000,74
2026-03-02,2026-03-02 21:00:00,1772485200000,73
2026-03-02,2026-03-02 21:02:00,1772485320000,80
2026-03-02,2026-03-02 21:04:00,1772485440000,74
2026-03-02,2026-03-02 21:06:00,1772485560000,77
2026-03-02,2026-03-02 21:08:00,1772485680000,74
2026-03-02,2026-03-02 21:10:00,1772485800000,82
2026-03-02,2026-03-02 21:58:00,1772488680000,65
2026-03-02,2026-03-02 22:00:00,1772488800000,61
2026-03-02,2026-03-02 22:02:00,1772488920000,65
2026-03-02,2026-03-02 22:04:00,1772489040000,65
2026-03-02,2026-03-02 22:06:00,1772489160000,58
2026-03-02,2026-03-02 22:08:00,1772489280000,74
2026-03-02,2026-03-02 22:10:00,1772489400000,62
2026-03-02,2026-03-02 22:12:00,1772489520000,65
2026-03-02,2026-03-02 22:14:00,1772489640000,61
2026-03-02,2026-03-02 22:16:00,1772489760000,61
2026-03-02,2026-03-02 22:18:00,1772489880000,61
2026-03-02,2026-03-02 22:20:00,1772490000000,61
2026-03-02,2026-03-02 22:22:00,1772490120000,66
2026-03-02,2026-03-02 22:24:00,1772490240000,61
2026-03-02,2026-03-02 22:26:00,1772490360000,61
2026-03-02,2026-03-02 22:28:00,1772490480000,60
2026-03-02,2026-03-02 22:30:00,1772490600000,63
2026-03-02,2026-03-02 22:32:00,1772490720000,57
2026-03-02,2026-03-02 22:34:00,1772490840000,59
2026-03-02,2026-03-02 22:36:00,1772490960000,57
2026-03-02,2026-03-02 22:38:00,1772491080000,56
2026-03-02,2026-03-02 22:40:00,1772491200000,58
2026-03-02,2026-03-02 22:42:00,1772491320000,55
2026-03-02,2026-03-02 22:44:00,1772491440000,55
2026-03-02,2026-03-02 22:46:00,1772491560000,55
2026-03-02,2026-03-02 22:48:00,1772491680000,61
2026-03-02,2026-03-02 22:50:00,1772491800000,53
2026-03-02,2026-03-02 22:52:00,1772491920000,61
2026-03-02,2026-03-02 22:54:00,1772492040000,61
2026-03-02,2026-03-02 22:56:00,1772492160000,62
2026-03-02,2026-03-02 22:58:00,1772492280000,60
2026-03-02,2026-03-02 23:00:00,1772492400000,68
2026-03-02,2026-03-02 23:02:00,1772492520000,60
2026-03-02,2026-03-02 23:04:00,1772492640000,53
2026-03-02,2026-03-02 23:06:00,1772492760000,56
2026-03-02,2026-03-02 23:08:00,1772492880000,57
2026-03-02,2026-03-02 23:10:00,1772493000000,64
2026-03-02,2026-03-02 23:12:00,1772493120000,54
2026-03-02,2026-03-02 23:14:00,1772493240000,58
2026-03-02,2026-03-02 23:16:00,1772493360000,57
2026-03-02,2026-03-02 23:18:00,1772493480000,54
2026-03-02,2026-03-02 23:20:00,1772493600000,60
2026-03-02,2026-03-02 23:22:00,1772493720000,55
2026-03-02,2026-03-02 23:24:00,1772493840000,56
2026-03-02,2026-03-02 23:26:00,1772493960000,57
2026-03-02,2026-03-02 23:28:00,1772494080000,56
2026-03-02,2026-03-02 23:30:00,1772494200000,59
2026-03-02,2026-03-02 23:32:00,1772494320000,56
2026-03-02,2026-03-02 23:34:00,1772494440000,58
2026-03-02,2026-03-02 23:36:00,1772494560000,51
2026-03-02,2026-03-02 23:38:00,1772494680000,54
2026-03-02,2026-03-02 23:40:00,1772494800000,54
2026-03-02,2026-03-02 23:42:00,1772494920000,53
2026-03-02,2026-03-02 23:44:00,1772495040000,52
2026-03-02,2026-03-02 23:46:00,1772495160000,53
2026-03-02,2026-03-02 23:48:00,1772495280000,57
2026-03-02,2026-03-02 23:50:00,1772495400000,56
2026-03-02,2026-03-02 23:52:00,1772495520000,53
2026-03-02,2026-03-02 23:54:00,1772495640000,53
2026-03-02,2026-03-02 23:56:00,1772495760000,54
2026-03-02,2026-03-02 23:58:00,1772495880000,53
2026-03-03,2026-03-03 00:00:00,1772496000000,53
2026-03-03,2026-03-03 00:02:00,1772496120000,53
2026-03-03,2026-03-03 00:04:00,1772496240000,54
2026-03-03,2026-03-03 00:06:00,1772496360000,52
2026-03-03,2026-03-03 00:08:00,1772496480000,56
2026-03-03,2026-03-03 00:10:00,1772496600000,53
2026-03-03,2026-03-03 00:12:00,1772496720000,55
2026-03-03,2026-03-03 00:14:00,1772496840000,55
2026-03-03,2026-03-03 00:16:00,1772496960000,54
2026-03-03,2026-03-03 00:18:00,1772497080000,54
2026-03-03,2026-03-03 00:20:00,1772497200000,53
2026-03-03,2026-03-03 00:22:00,1772497320000,51
2026-03-03,2026-03-03 00:24:00,1772497440000,50
2026-03-03,2026-03-03 00:26:00,1772497560000,51
2026-03-03,2026-03-03 00:28:00,1772497680000,51
2026-03-03,2026-03-03 00:30:00,1772497800000,54
2026-03-03,2026-03-03 00:32:00,1772497920000,52
2026-03-03,2026-03-03 00:34:00,1772498040000,54
2026-03-03,2026-03-03 00:36:00,1772498160000,51
2026-03-03,2026-03-03 00:38:00,1772498280000,51
2026-03-03,2026-03-03 00:40:00,1772498400000,50
2026-03-03,2026-03-03 00:42:00,1772498520000,51
2026-03-03,2026-03-03 00:44:00,1772498640000,54
2026-03-03,2026-03-03 00:46:00,1772498760000,53
2026-03-03,2026-03-03 00:48:00,1772498880000,52
2026-03-03,2026-03-03 00:50:00,1772499000000,53
2026-03-03,2026-03-03 00:52:00,1772499120000,52
2026-03-03,2026-03-03 00:54:00,1772499240000,53
2026-03-03,2026-03-03 00:56:00,1772499360000,53
2026-03-03,2026-03-03 00:58:00,1772499480000,53
2026-03-03,2026-03-03 01:00:00,1772499600000,68
2026-03-03,2026-03-03 01:02:00,1772499720000,65
2026-03-03,2026-03-03 01:04:00,1772499840000,65
2026-03-03,2026-03-03 01:06:00,1772499960000,63
2026-03-03,2026-03-03 01:08:00,1772500080000,57
2026-03-03,2026-03-03 01:10:00,1772500200000,50
2026-03-03,2026-03-03 01:12:00,1772500320000,49
2026-03-03,2026-03-03 01:14:00,1772500440000,48
2026-03-03,2026-03-03 01:16:00,1772500560000,46
2026-03-03,2026-03-03 01:18:00,1772500680000,47
2026-03-03,2026-03-03 01:20:00,1772500800000,46
2026-03-03,2026-03-03 01:22:00,1772500920000,46
2026-03-03,2026-03-03 01:24:00,1772501040000,46
2026-03-03,2026-03-03 01:26:00,1772501160000,45
2026-03-03,2026-03-03 01:28:00,1772501280000,46
2026-03-03,2026-03-03 01:30:00,1772501400000,46
2026-03-03,2026-03-03 01:32:00,1772501520000,46
2026-03-03,2026-03-03 01:34:00,1772501640000,46
2026-03-03,2026-03-03 01:36:00,1772501760000,47
2026-03-03,2026-03-03 01:38:00,1772501880000,46
2026-03-03,2026-03-03 01:40:00,1772502000000,46
2026-03-03,2026-03-03 01:42:00,1772502120000,51
2026-03-03,2026-03-03 01:44:00,1772502240000,47
2026-03-03,2026-03-03 01:46:00,1772502360000,46
2026-03-03,2026-03-03 01:48:00,1772502480000,45
2026-03-03,2026-03-03 01:50:00,1772502600000,45
2026-03-03,2026-03-03 01:52:00,1772502720000,44
2026-03-03,2026-03-03 01:54:00,1772502840000,44
2026-03-03,2026-03-03 01:56:00,1772502960000,45
2026-03-03,2026-03-03 01:58:00,1772503080000,45
2026-03-03,2026-03-03 02:00:00,1772503200000,45
2026-03-03,2026-03-03 02:02:00,1772503320000,45
2026-03-03,2026-03-03 02:04:00,1772503440000,47
2026-03-03,2026-03-03 02:06:00,1772503560000,47
2026-03-03,2026-03-03 02:08:00,1772503680000,48
2026-03-03,2026-03-03 02:10:00,1772503800000,48
2026-03-03,2026-03-03 02:12:00,1772503920000,50
2026-03-03,2026-03-03 02:14:00,1772504040000,51
2026-03-03,2026-03-03 02:16:00,1772504160000,54
2026-03-03,2026-03-03 02:18:00,1772504280000,52
2026-03-03,2026-03-03 02:20:00,1772504400000,49
2026-03-03,2026-03-03 02:22:00,1772504520000,48
2026-03-03,2026-03-03 02:24:00,1772504640000,50
2026-03-03,2026-03-03 02:26:00,1772504760000,50
2026-03-03,2026-03-03 02:28:00,1772504880000,49
2026-03-03,2026-03-03 02:30:00,1772505000000,50
2026-03-03,2026-03-03 02:32:00,1772505120000,48
2026-03-03,2026-03-03 02:34:00,1772505240000,51
2026-03-03,2026-03-03 02:36:00,1772505360000,50
2026-03-03,2026-03-03 02:38:00,1772505480000,57
2026-03-03,2026-03-03 02:40:00,1772505600000,54
2026-03-03,2026-03-03 02:42:00,1772505720000,46
2026-03-03,2026-03-03 02:44:00,1772505840000,48
2026-03-03,2026-03-03 02:46:00,1772505960000,48
2026-03-03,2026-03-03 02:48:00,1772506080000,46
2026-03-03,2026-03-03 02:50:00,1772506200000,47
2026-03-03,2026-03-03 02:52:00,1772506320000,47
2026-03-03,2026-03-03 02:54:00,1772506440000,46
2026-03-03,2026-03-03 02:56:00,1772506560000,46
2026-03-03,2026-03-03 02:58:00,1772506680000,47
2026-03-03,2026-03-03 03:00:00,1772506800000,46
2026-03-03,2026-03-03 03:02:00,1772506920000,47
2026-03-03,2026-03-03 03:04:00,1772507040000,47
2026-03-03,2026-03-03 03:06:00,1772507160000,48
2026-03-03,2026-03-03 03:08:00,1772507280000,49
2026-03-03,2026-03-03 03:10:00,1772507400000,50
2026-03-03,2026-03-03 03:12:00,1772507520000,51
2026-03-03,2026-03-03 03:14:00,1772507640000,51
2026-03-03,2026-03-03 03:16:00,1772507760000,50
2026-03-03,2026-03-03 03:18:00,1772507880000,51
2026-03-03,2026-03-03 03:20:00,1772508000000,51
2026-03-03,2026-03-03 03:22:00,1772508120000,52
2026-03-03,2026-03-03 03:24:00,1772508240000,53
2026-03-03,2026-03-03 03:26:00,1772508360000,52
2026-03-03,2026-03-03 03:28:00,1772508480000,52
2026-03-03,2026-03-03 03:30:00,1772508600000,51
2026-03-03,2026-03-03 03:32:00,1772508720000,58
2026-03-03,2026-03-03 03:34:00,1772508840000,53
2026-03-03,2026-03-03 03:36:00,1772508960000,46
2026-03-03,2026-03-03 03:38:00,1772509080000,45
2026-03-03,2026-03-03 03:40:00,1772509200000,45
2026-03-03,2026-03-03 03:42:00,1772509320000,51
2026-03-03,2026-03-03 03:44:00,1772509440000,50
2026-03-03,2026-03-03 03:46:00,1772509560000,53
2026-03-03,2026-03-03 03:48:00,1772509680000,58
2026-03-03,2026-03-03 03:50:00,1772509800000,60
2026-03-03,2026-03-03 03:52:00,1772509920000,49
2026-03-03,2026-03-03 03:54:00,1772510040000,47
2026-03-03,2026-03-03 03:56:00,1772510160000,47
2026-03-03,2026-03-03 03:58:00,1772510280000,45
2026-03-03,2026-03-03 04:00:00,1772510400000,46
2026-03-03,2026-03-03 04:02:00,1772510520000,46
2026-03-03,2026-03-03 04:04:00,1772510640000,46
2026-03-03,2026-03-03 04:06:00,1772510760000,45
2026-03-03,2026-03-03 04:08:00,1772510880000,46
2026-03-03,2026-03-03 04:10:00,1772511000000,47
2026-03-03,2026-03-03 04:12:00,1772511120000,46
2026-03-03,2026-03-03 04:14:00,1772511240000,46
2026-03-03,2026-03-03 04:16:00,1772511360000,46
2026-03-03,2026-03-03 04:18:00,1772511480000,46
2026-03-03,2026-03-03 04:20:00,1772511600000,47
2026-03-03,2026-03-03 04:22:00,1772511720000,46
2026-03-03,2026-03-03 04:24:00,1772511840000,47
2026-03-03,2026-03-03 04:26:00,1772511960000,48
2026-03-03,2026-03-03 04:28:00,1772512080000,48
2026-03-03,2026-03-03 04:30:00,1772512200000,49
2026-03-03,2026-03-03 04:32:00,1772512320000,47
2026-03-03,2026-03-03 04:34:00,1772512440000,48
2026-03-03,2026-03-03 04:36:00,1772512560000,47
2026-03-03,2026-03-03 04:38:00,1772512680000,52
2026-03-03,2026-03-03 04:40:00,1772512800000,50
2026-03-03,2026-03-03 04:42:00,1772512920000,51
2026-03-03,2026-03-03 04:44:00,1772513040000,45
2026-03-03,2026-03-03 04:46:00,1772513160000,44
2026-03-03,2026-03-03 04:48:00,1772513280000,45
2026-03-03,2026-03-03 04:50:00,1772513400000,45
2026-03-03,2026-03-03 04:52:00,1772513520000,44
2026-03-03,2026-03-03 04:54:00,1772513640000,55
2026-03-03,2026-03-03 04:56:00,1772513760000,55
2026-03-03,2026-03-03 04:58:00,1772513880000,46
2026-03-03,2026-03-03 05:00:00,1772514000000,49
2026-03-03,2026-03-03 05:02:00,1772514120000,46
2026-03-03,2026-03-03 05:04:00,1772514240000,46
2026-03-03,2026-03-03 05:06:00,1772514360000,47
2026-03-03,2026-03-03 05:08:00,1772514480000,51
2026-03-03,2026-03-03 05:10:00,1772514600000,53
2026-03-03,2026-03-03 05:12:00,1772514720000,53
2026-03-03,2026-03-03 05:14:00,1772514840000,53
2026-03-03,2026-03-03 05:16:00,1772514960000,45
2026-03-03,2026-03-03 05:18:00,1772515080000,47
2026-03-03,2026-03-03 05:20:00,1772515200000,48
2026-03-03,2026-03-03 05:22:00,1772515320000,52
2026-03-03,2026-03-03 05:24:00,1772515440000,48
2026-03-03,2026-03-03 05:26:00,1772515560000,47
2026-03-03,2026-03-03 05:28:00,1772515680000,47
2026-03-03,2026-03-03 05:30:00,1772515800000,46
2026-03-03,2026-03-03 05:32:00,1772515920000,47
2026-03-03,2026-03-03 05:34:00,1772516040000,47
2026-03-03,2026-03-03 05:36:00,1772516160000,46
2026-03-03,2026-03-03 05:38:00,1772516280000,46
2026-03-03,2026-03-03 05:40:00,1772516400000,46
2026-03-03,2026-03-03 05:42:00,1772516520000,48
2026-03-03,2026-03-03 05:44:00,1772516640000,46
2026-03-03,2026-03-03 05:46:00,1772516760000,47
2026-03-03,2026-03-03 05:48:00,1772516880000,47
2026-03-03,2026-03-03 05:50:00,1772517000000,47
2026-03-03,2026-03-03 05:52:00,1772517120000,45
2026-03-03,2026-03-03 05:54:00,1772517240000,45
2026-03-03,2026-03-03 05:56:00,1772517360000,45
2026-03-03,2026-03-03 05:58:00,1772517480000,45
2026-03-03,2026-03-03 06:00:00,1772517600000,46
2026-03-03,2026-03-03 06:02:00,1772517720000,45
2026-03-03,2026-03-03 06:04:00,1772517840000,46
2026-03-03,2026-03-03 06:06:00,1772517960000,45
2026-03-03,2026-03-03 06:08:00,1772518080000,45
2026-03-03,2026-03-03 06:10:00,1772518200000,44
2026-03-03,2026-03-03 06:12:00,1772518320000,45
2026-03-03,2026-03-03 06:14:00,1772518440000,45
2026-03-03,2026-03-03 06:16:00,1772518560000,45
2026-03-03,2026-03-03 06:18:00,1772518680000,46
2026-03-03,2026-03-03 06:20:00,1772518800000,45
2026-03-03,2026-03-03 06:22:00,1772518920000,45
2026-03-03,2026-03-03 06:24:00,1772519040000,44
2026-03-03,2026-03-03 06:26:00,1772519160000,45
2026-03-03,2026-03-03 06:28:00,1772519280000,46
2026-03-03,2026-03-03 06:30:00,1772519400000,45
2026-03-03,2026-03-03 06:32:00,1772519520000,45
2026-03-03,2026-03-03 06:34:00,1772519640000,46
2026-03-03,2026-03-03 06:36:00,1772519760000,46
2026-03-03,2026-03-03 06:38:00,1772519880000,46
2026-03-03,2026-03-03 06:40:00,1772520000000,50
2026-03-03,2026-03-03 06:42:00,1772520120000,52
2026-03-03,2026-03-03 06:44:00,1772520240000,52
2026-03-03,2026-03-03 06:46:00,1772520360000,47
2026-03-03,2026-03-03 06:48:00,1772520480000,48
2026-03-03,2026-03-03 06:50:00,1772520600000,49
2026-03-03,2026-03-03 06:52:00,1772520720000,47
2026-03-03,2026-03-03 06:54:00,1772520840000,49
2026-03-03,2026-03-03 06:56:00,1772520960000,46
2026-03-03,2026-03-03 06:58:00,1772521080000,46
2026-03-03,2026-03-03 07:00:00,1772521200000,45
2026-03-03,2026-03-03 07:02:00,1772521320000,45
2026-03-03,2026-03-03 07:04:00,1772521440000,48
2026-03-03,2026-03-03 07:06:00,1772521560000,51
2026-03-03,2026-03-03 07:08:00,1772521680000,47
2026-03-03,2026-03-03 07:10:00,1772521800000,45
2026-03-03,2026-03-03 07:12:00,1772521920000,44
2026-03-03,2026-03-03 07:14:00,1772522040000,51
2026-03-03,2026-03-03 07:16:00,1772522160000,48
2026-03-03,2026-03-03 07:18:00,1772522280000,50
2026-03-03,2026-03-03 07:20:00,1772522400000,48
2026-03-03,2026-03-03 07:22:00,1772522520000,47
2026-03-03,2026-03-03 07:24:00,1772522640000,47
2026-03-03,2026-03-03 07:26:00,1772522760000,49
2026-03-03,2026-03-03 07:28:00,1772522880000,47
2026-03-03,2026-03-03 07:30:00,1772523000000,48
2026-03-03,2026-03-03 07:32:00,1772523120000,47
2026-03-03,2026-03-03 07:34:00,1772523240000,48
2026-03-03,2026-03-03 07:36:00,1772523360000,48
2026-03-03,2026-03-03 07:38:00,1772523480000,48
2026-03-03,2026-03-03 07:40:00,1772523600000,48
2026-03-03,2026-03-03 07:42:00,1772523720000,48
2026-03-03,2026-03-03 07:44:00,1772523840000,49
2026-03-03,2026-03-03 07:46:00,1772523960000,49
2026-03-03,2026-03-03 07:48:00,1772524080000,50
2026-03-03,2026-03-03 07:50:00,1772524200000,54
2026-03-03,2026-03-03 07:52:00,1772524320000,46
2026-03-03,2026-03-03 07:54:00,1772524440000,45
2026-03-03,2026-03-03 07:56:00,1772524560000,46
2026-03-03,2026-03-03 07:58:00,1772524680000,44
2026-03-03,2026-03-03 08:00:00,1772524800000,45
2026-03-03,2026-03-03 08:02:00,1772524920000,46
2026-03-03,2026-03-03 08:04:00,1772525040000,46
2026-03-03,2026-03-03 08:06:00,1772525160000,47
2026-03-03,2026-03-03 08:08:00,1772525280000,50
2026-03-03,2026-03-03 08:10:00,1772525400000,49
2026-03-03,2026-03-03 08:12:00,1772525520000,51
2026-03-03,2026-03-03 08:14:00,1772525640000,50
2026-03-03,2026-03-03 08:16:00,1772525760000,47
2026-03-03,2026-03-03 08:18:00,1772525880000,46
2026-03-03,2026-03-03 08:20:00,1772526000000,49
2026-03-03,2026-03-03 08:22:00,1772526120000,54
2026-03-03,2026-03-03 08:24:00,1772526240000,57
2026-03-03,2026-03-03 08:26:00,1772526360000,56
2026-03-03,2026-03-03 08:28:00,1772526480000,52
2026-03-03,2026-03-03 08:30:00,1772526600000,50
2026-03-03,2026-03-03 08:32:00,1772526720000,51
2026-03-03,2026-03-03 08:34:00,1772526840000,48
2026-03-03,2026-03-03 08:36:00,1772526960000,51
2026-03-03,2026-03-03 08:38:00,1772527080000,52
2026-03-03,2026-03-03 08:40:00,1772527200000,48
2026-03-03,2026-03-03 08:42:00,1772527320000,54
2026-03-03,2026-03-03 08:44:00,1772527440000,55
2026-03-03,2026-03-03 08:46:00,1772527560000,55
2026-03-03,2026-03-03 08:48:00,1772527680000,58
2026-03-03,2026-03-03 09:08:00,1772528880000,86
2026-03-03,2026-03-03 09:10:00,1772529000000,88
